covid R0=2,sars R0=2,mers R0=2,covid R0=4,sars R0=4,mers R0=4,covid R0=6,sars R0=6,mers R0=6
0.00804943142689355,0.14425739790977513,0.30896744767078804,0.006892643662800168,0.12371347785595532,0.3179511607326081,0.00273657115314114,0.04994666253423334,0.35022390417311916
0.008048737893560072,0.14424605775116855,0.30897273613452586,0.006878744153444752,0.12346764481543439,0.3180590012601565,0.0027178677866611708,0.04961494214179391,0.3503691252638154
0.008048045416260204,0.1442347358931166,0.3089780170302966,0.006864670630917915,0.12321873089564567,0.31816819298868404,0.002699371873314795,0.04928689628051663,0.35051273633628044
0.008047353939183943,0.14422343140402735,0.3089832907868672,0.006850442475811829,0.1229670794258195,0.3182785855228355,0.002681075076648077,0.0489623771318586,0.3506548021001461
0.008046663406312755,0.14421214334899818,0.30898855783474344,0.006836078936197069,0.12271303141637653,0.3183900294915978,0.0026629694937445503,0.04864124456508833,0.35079538389945253
0.008045973761407041,0.1442008707896036,0.30899381860626873,0.006821598954751587,0.12245692249520868,0.31850237789024594,0.0026450476460057014,0.04832336597397536,0.3509345397841859
0.008045284947991402,0.14418961278364645,0.3089990735357402,0.0068070210072179605,0.1221990800444417,0.31861548733440914,0.002627302469743846,0.04800861611015777,0.3510723245832743
0.008044596909337625,0.1441783683848708,0.3090043230595421,0.0067923629542068955,0.12193982057349007,0.31872921921058905,0.0026097273066178696,0.04769687691372744,0.35120878997880567
0.00804390958844543,0.14416713664263814,0.30900956761629744,0.006777641907865247,0.12167944735536182,0.3188434407113365,0.0025923158939357522,0.04738803734145682,0.35134398458128047
0.008043222928020854,0.14415591660156404,0.30901480764703654,0.0067628741144284766,0.12141824834433648,0.3189580257471632,0.0025750623548420597,0.047081993192988905,0.35147795400576
0.008042536870452317,0.14414470730111648,0.30902004359538476,0.006748074853199215,0.12115649438466455,0.3190728557309753,0.002557961188403524,0.04677864693522255,0.35161074094880723
0.008041851357784253,0.14413350777517386,0.30902527590776807,0.006733258352051448,0.12089443771209485,0.3191878202342522,0.002541007259601554,0.04647790752504889,0.3517423852661518
0.00804116633168831,0.14412231705154274,0.3090305050336383,0.006718437719165196,0.12063231074304143,0.3193028175172512,0.0025241957892368307,0.046179690230529556,0.3518729240510393
0.008040481733431989,0.14411113415143373,0.30903573142571755,0.006703624890357864,0.12037032514019132,0.3194177549381569,0.002507522343748217,0.04588391645055507,0.35200239171324815
0.008039797503844762,0.1440999580888948,0.3090409555402624,0.006688830591099741,0.12010867113841339,0.3195325492482496,0.0024909828249457854,0.045590513532978924,0.35213082005877416
0.008039113583281486,0.14408878787020113,0.30904617783734933,0.006674064312083952,0.1198475171109722,0.3196471267818599,0.002474573459656041,0.04529941459119208,0.3522582383701998
0.008038429911583121,0.14407762249319966,0.3090513987811806,0.006659334297063713,0.11958700935325671,0.3197614235510968,0.002458290789276165,0.04501055831908033,0.3523846734877713
0.008037746428034613,0.14406646094660766,0.30905661884041236,0.006644647541568539,0.11932727205943489,0.31987538525612236,0.0024421316592334167,0.04472388880429477,0.3525101498912139
0.008037063071319886,0.14405530220926308,0.30906183848850516,0.006630009801060859,0.11906840746655105,0.3199889672221389,0.0024260932083527134,0.044439355339887646,0.3526346897822629
0.008036379779473832,0.1440441452493259,0.3090670582040979,0.0066154256070891084,0.11881049614048324,0.3201021342742947,0.0024101728580810415,0.04415691223340144,0.35275831316830786
0.008035696489831183,0.14403298902342832,0.30907227847140567,0.006600898290025938,0.11855359737875147,0.3202148605614626,0.002394368301762342,0.043876518616844426,0.3528810379456473
0.008035013138972178,0.14402183247577205,0.3090774997806429,0.006586430007044333,0.11829774970630075,0.32032712933934965,0.0023786774934615048,0.043598138248658734,0.3530028799862465
0.008034329662664876,0.1440106745371705,0.3090827226284724,0.006572021774073057,0.11804297144195124,0.3204389327227066,0.0023630986370402674,0.04332173932014467,0.3531238532225422
0.008033645995803994,0.14399951412403433,0.30908794751848134,0.006557673500580556,0.11778926131511291,0.3205502714155718,0.002347630175003129,0.04304729425779316,0.3532439697340342
0.008032962072346168,0.14398835013729772,0.3090931749616852,0.006543384026157258,0.1175365991145019,0.32066115442754567,0.002332270777157425,0.0427747795223073,0.3533632398353233
0.008032277825241421,0.14397718146128272,0.30909840547706113,0.006529151157996184,0.11728494635289549,0.32077159878308376,0.0023170193292823197,0.04250417540776698,0.35348167216408183
0.00803159318636074,0.14396600696250003,0.3091036395921119,0.006514971708506531,0.11703424693434965,0.3208816292297509,0.002301874921579468,0.04223546583690341,0.3535992737707219
0.0080309080864195935,0.1439548254883826,0.309108877843461,0.006500841532432017,0.11678442781273073,0.3209912779503135,0.0022868368371376266,0.041968638156603615,0.35371605020795743
0.008030222454897172,0.14394363586594958,0.30911412077748146,0.006486755562982635,0.11653539963283539,0.32110058428248606,0.0022719045403940203,0.04170368293333841,0.35383200562039374
0.00802953621995123,0.14393243690039806,0.30911936895095893,0.006472707846624065,0.11628705734777497,0.3212095944490944,0.0022570776653884736,0.041440593744894214,0.35394714283572865
0.00802884930832829,0.14392122737361868,0.30912462293179077,0.006458691576301936,0.11603928080865208,0.32131836130038716,0.0022423560039433197,0.041179366970766795,0.35406146345653183
0.008028161645269018,0.1439100060426323,0.30912988329972263,0.006444699123008527,0.11579193532486726,0.32142694406921324,0.002227739494119821,0.040920001587440434,0.35417496794987935
0.008027473154408589,0.14389877163794407,0.30913515064712466,0.006430722065727371,0.11554487219565401,0.3215354081387926,0.002213228208124852,0.04066249895388961,0.35428765574125864
0.00802678375767177,0.1438875228618119,0.3091404255798088,0.006416751219916637,0.11529792921566162,0.321643824821831,0.0021988223407972077,0.0404068626073437,0.3543995253039751
0.008026093375162517,0.14387625838642398,0.3091457087178883,0.006402776664816374,0.11505093115959998,0.32175227114876753,0.0021845221979438834,0.04015309805636638,0.35451057424972493
0.008025401925047868,0.14386497685198352,0.3091510006966828,0.00638878776998775,0.11480369025313765,0.32186082966198715,0.0021703281846355885,0.03990121257318845,0.3546207994194867
0.008024709323435825,0.14385367686469475,0.30915630216766943,0.006374773221615688,0.11455600663942307,0.32196958821187377,0.002156240793763872,0.039651214990659725,0.3547301969723828
0.008024015484247011,0.14384235699464706,0.3091616137994833,0.006360721049229722,0.11430766885277972,0.3220786397496195,0.0021422605945418034,0.03940311549817567,0.35483876247498086
0.008023320319079832,0.1438310157735927,0.3091669362789685,0.006346618653622507,0.1140584543133281,0.32218808211074007,0.0021283882214064693,0.03915692544471263,0.35494649098747627
0.00802262373706881,0.14381965169261257,0.3091722703122821,0.006332452836870431,0.11380812985849512,0.32229801778227474,0.002114624363021685,0.038912657143618766,0.3550533771490975
0.008021925644735913,0.14380826319966725,0.309177616626054,0.0063182098354862,0.11355645232958668,0.32240855364567295,0.0021009697514081096,0.03867032367964381,0.3551594152625238
0.008021225945834471,0.14379684869702677,0.3091829759686033,0.0063038753578572235,0.11330316923378883,0.3225198006864099,0.0020874251514474713,0.038429938722587605,0.3552645993753982
0.00802052454118547,0.14378540653857538,0.30918834911121623,0.006289434627244518,0.11304801950409532,0.3226318736604324,0.0020739913506576837,0.03819151634573601,0.3553689233597377
0.0080198213285058665,0.1437739350269857,0.3091937368494847,0.0062748724317304785,0.11279073438166769,0.32274489070665263,0.002060669149290836,0.03795507085000826,0.35547238098883754
0.008019116202228676,0.14376243241075806,0.30919914000471055,0.006260173182606703,0.11253103844694715,0.3228589728939105,0.002047459350788231,0.03772061659442335,0.35557496601140265
0.008018409053314478,0.14375089688111922,0.3092045594253767,0.006245320982777995,0.11226865082733846,0.3229742436901632,0.0020343627526222476,0.037488167833415645,0.3556766722226759
0.008017699769054065,0.1437393265687763,0.3092099959886876,0.006230299706818671,0.11200328661034431,0.3230908283411914,0.002021380137552868,0.037257738561495286,0.35577749353234667
0.008016988232861956,0.14372771954052074,0.30921545060218175,0.006215093094342742,0.111734658491477,0.3232088531459203,0.0020085122653248242,0.03702934236571567,0.35587742402903755
0.008016274324060477,0.14371607379567786,0.3092209242054178,0.006199684858328614,0.1114624786859079,0.32332844461560356,0.0019957598648290714,0.036802992286370816,0.3559764580411857
0.00801555791765406,0.14370438726239657,0.30922641777173776,0.006184058809959447,0.11118646113140808,0.3234497285047457,0.0019831236267498446,0.036578700686301216,0.3560745901941529
0.008014838884093612,0.14369265779377594,0.30923193231010804,0.006168199001386429,0.11090632400742227,0.32357282870282256,0.0019706041967168025,0.036356479129156814,0.3561718154634131
0.008014117089030675,0.14368088316382494,0.30923746886704123,0.006152089887579208,0.11062179259082672,0.3236978659777512,0.001958202168970884,0.036136338266771637,0.35626812922375073
0.008013392393061106,0.14366906106325053,0.3092430285285992,0.006135716508078266,0.11033260246275732,0.323824956564768,0.001945918080583764,0.03591828773635977,0.35636352729415915
0.008012664651458203,0.14365718909507275,0.30924861242248086,0.006119064688993253,0.1100385030725854,0.3239542105980312,0.0019337524061720922,0.03570233606649153,0.35645800597889604
0.008011933713895029,0.14364526477006334,0.30925422172019357,0.006102121264984567,0.10973926165441322,0.3240857303869705,0.0019217055532097277,0.03548849059368209,0.3565515621038951
0.00801119942415591,0.14363328550200663,0.3092598576393105,0.006084874320213139,0.10943466747818446,0.3242196085452504,0.0019097778578705399,0.03527675738839867,0.35664419304905637
0.008010461619837053,0.14362124860278297,0.3092655214458145,0.006067313446340978,0.1091245364015822,0.32435592598721735,0.0018979695814104727,0.03506714119064187,0.35673589677634804
0.008009720132036309,0.14360915127727383,0.309271214456526,0.006049430014616519,0.10880871567038272,0.32449474981484433,0.0018862809071070823,0.03485964535542589,0.3568266718535786
0.008008974785032204,0.14359699061809209,0.3092769380416178,0.006031217457899359,0.10848708889412174,0.32463613112734435,0.001874711937725053,0.034654271807600175,0.3569165174740835
0.00800822539595245,0.14358476360013936,0.3092826936272116,0.0060126715571972396,0.10815958110131092,0.3247801027955788,0.0018632626935212286,0.03445102100625399,0.357005433472221
0.008007471774432241,0.14357246707499713,0.3092884826980568,0.005993790725948999,0.10782616375481126,0.32492667725378727,0.001851933110757984,0.03424989191815175,0.35709342033492036
0.008006713722262766,0.14356009776515732,0.30929430680028613,0.005974576283952711,0.10748685958442022,0.3250758443715319,0.0018407230408701884,0.03405088200277784,0.35718047920815243
0.008005951033030527,0.14354765225810315,0.3093001675442451,0.005955032711588732,0.10714174707167973,0.325227569478457,0.0018296322491530585,0.03385398718889158,0.35726661190712045
0.008005183491748235,0.14353512700025226,0.30930606660738935,0.005935167873919303,0.10679096440306311,0.325381791622763,0.0018186604160917307,0.03365920189797258,0.3573518209059362
0.008004410874478158,0.14352251829077645,0.30931200573724155,0.0059149932034689365,0.10643471269397971,0.3255384221503405,0.0018078071366596103,0.03346651903163516,0.35743610934306747
0.008003632947949082,0.14350982227531847,0.30931798675440153,0.005894523830119076,0.10607325827949202,0.32569734369439646,0.0017970719214132002,0.033275929990935225,0.3575194810128352
0.008002849469168283,0.14349703493962665,0.3093240115555966,0.0058737786466992,0.10570693387026199,0.3258584096642579,0.0017864541982528118,0.03308742470750725,0.3576019403517377
0.008002060185030116,0.14348415210313575,0.30933008211676094,0.005852780299624702,0.10533613838579836,0.3260214443160876,0.0017759533128231715,0.032900991650579955,0.35768349243533754
0.008001264831923134,0.14347116941252464,0.30933620049612925,0.00583155509539159,0.10496133530283323,0.3261862434769167,0.001765568530649268,0.032716617864797896,0.3577641429616705
0.00800046313533804,0.14345808233528887,0.30934236883732563,0.005810132815921906,0.1045830493951937,0.32635257597645295,0.001755299039905458,0.032534289019294615,0.3578438982297386
0.00799965480947908,0.14344488615337062,0.30934858937242954,0.00578854643864167,0.10420186179249567,0.3265201858187043,0.0017451439534493553,0.032353989443732384,0.35792276512371
0.007998839556881887,0.14343157595689646,0.30935486442499427,0.005766831760683483,0.1038184033469334,0.3266887950982044,0.0017351023114531496,0.032175702174956924,0.35800075109247953
0.00799801706804123,0.14341814663807903,0.30936119641299054,0.005745026930592463,0.10343334636778916,0.32685810763467354,0.0017251730841906082,0.03199940900642618,0.3580778641280201
0.007997187021052704,0.14340459288534874,0.309367587851646,0.00572317189516864,0.10304739485836865,0.3270278132669079,0.0017153551752578098,0.031825090545351195,0.35815411274036474
0.007996349081272704,0.14339090917778796,0.3093740413561444,0.005701307773343145,0.10266127346532218,0.3271975927135757,0.0017056474246204393,0.031652726266767274,0.3582295059339358
0.007995502901001879,0.14337708977995217,0.30938055964414646,0.005679476172969345,0.10227571542062035,0.32736712287765213,0.001696048611896677,0.031482294571797985,0.35830405318204334
0.007994648119197634,0.1433631287371703,0.30938714553808716,0.005657718469818439,0.10189144981661062,0.32753608244474675,0.001686557459792338,0.031313772848631745,0.358377764400202
0.007993784361222105,0.14334901987142887,0.3093938019672012,0.005636075070629227,0.10150918859977086,0.32770415760568006,0.001677172637553499,0.03114713753381769,0.35845064991931097
0.007992911238632584,0.1433347567779563,0.3094005319692208,0.0056145846835552226,0.10112961369514684,0.3278710477220533,0.0016678927644699013,0.03098236417447143,0.3585227204584398
0.007992028349022252,0.14332033282263484,0.3094073386916858,0.005593283619637424,0.10075336467850741,0.3280364707513198,0.0016587164134018637,0.030819427490905903,0.35859398709743107
0.007991135275919794,0.1433057411403826,0.3094142253927989,0.005572205147963433,0.1003810273961937,0.32820016825536547,0.0016496421143080654,0.03065830143928499,0.35866446124949714
0.00799023158875735,0.14329097463465956,0.30942119544175195,0.005551378925010952,0.10001312389449354,0.3283619098333783,0.0016406683577542185,0.030498959273944408,0.3587341546339641
0.007989316842917057,0.14327602597826758,0.309428252318444,0.005530830515472504,0.09965010396389865,0.32852149684463544,0.001631793598389853,0.03034137360915256,0.3588030792492642
0.007988390579867376,0.1432608876156274,0.3094353996125038,0.005510581017855962,0.0992923385329941,0.3286787653179003,0.001623016258341372,0.030185516479390127,0.3588712473465778
0.007987452327401195,0.14324555176673062,0.3094426410215216,0.005490646803646582,0.09894011506717573,0.32883358797913154,0.0016143347306192314,0.03003135939988576,0.3589386714033663
0.007986501599988751,0.1432300104329796,0.3094499803483911,0.005471039374119247,0.09859363504451858,0.3289858753656741,0.0016057473823330418,0.02987887342374526,0.3590053640983966
0.007985537899258993,0.14321425540514104,0.3094574214976525,0.005451765334316588,0.0982530135004279,0.3291355760306173,0.001597252557859108,0.029728029198240236,0.35907133828713483
0.007984560714624118,0.14319827827365397,0.3094649684707229,0.005432826479534478,0.0979182805590464,0.3292826758734244,0.001588848581951087,0.029578797020090575,0.3591366069775816
0.007983569524062534,0.14318207044154313,0.3094726253598942,0.005414219986097178,0.0975893848065817,0.32942719666058257,0.00158053376268772,0.02943114688785657,0.3592011833073741
0.007982563795076251,0.14316562314020104,0.30948039634097335,0.005395938695402922,0.0972661983122686,0.329569193821792,0.001572306394312977,0.029285048552423244,0.3592650805217219
0.007981542985839196,0.14314892744830965,0.3094882856644355,0.00537797147824226,0.09694852306775063,0.32970875362258434,0.001564164759953133,0.02914047156530151,0.3593283119522998
0.00798050654655324,0.14313197431417715,0.30949629764495823,0.005360303665228103,0.09663609859510634,0.32984598982331054,0.0015561071342050203,0.028997385324643434,0.3593908909971416
0.007979453921028973,0.14311475458177014,0.3095044366492035,0.005342917528758303,0.0963286104663292,0.3299810399376954,0.0015481317855918905,0.028855759118908086,0.35945283110156134
0.00797838454850798,0.14309725902071613,0.30951270708171547,0.005325792802143336,0.09602569948075759,0.3301140612025265,0.0015402369788847469,0.028715562168139402,0.35951414574011964
0.007977297865743074,0.143079478360547,0.3095211133688044,0.005308907222230398,0.09572697125921978,0.3302452263646248,0.0015324209772879854,0.028576763662835233,0.35957484839964465
0.007976193309352014,0.14306140332943793,0.3095296599402941,0.005292237082888163,0.0954320060318155,0.3303747193832366,0.0015246820444890956,0.02843933280040284,0.35963495256330846
0.007975070318459138,0.14304302469767924,0.30953835120901885,0.005275757787938099,0.09514036841773053,0.330502731136504,0.0015170184465730558,0.02830323881921171,0.3596944716957542
0.007973928337637512,0.14302433332608736,0.3095471915479704,0.0052594443934009675,0.09485161701802612,0.33062945521071374,0.0015094284538027837,0.02816845103026779,0.3597534192292641
0.007972766820162047,0.14300532021952705,0.30955618526501016,0.005243272130172526,0.09456531366422534,0.3307550838413596,0.0015019103422677087,0.028034938846545402,0.3598118085509522
0.007971585231581127,0.14298597658566803,0.3095653365750869,0.005227216899383281,0.09428103218555162,0.33087980406619455,0.001494462395403105,0.027902671810023608,0.3598696529909596
0.007970383053610853,0.1429662938990427,0.3095746495699249,0.005211255733700331,0.09399836657528259,0.3310037941426556,0.0014870829053833623,0.02777161961648322,0.3599269658116306
0.007969159788351771,0.14294626397040344,0.30958412818518166,0.005195367218692541,0.09371693845182849,0.33112722027534713,0.001479770174392793,0.027641752138128212,0.3599837601976388
0.007967914962823099,0.1429258790212954,0.3095937761651103,0.005179531869126755,0.09343640372324631,0.3312502336934613,0.0014725225157779763,0.02751303944410236,0.3600400492470344
0.007966648133803756,0.14290513176366995,0.30960359702480855,0.005163732455735266,0.09315645837571855,0.33137296811279654,0.0014653382550859153,0.027385451818976992,0.3600958459631776
0.007965358892963128,0.14288401548425647,0.30961359401018396,0.00514795427864598,0.0928768433179984,0.3314955376119697,0.001458215730992561,0.027258959779290617,0.3601511632475244
0.007964046872257397,0.14286252413329492,0.30962377005582076,0.005132185384352614,0.09259734822593868,0.3316180349470896,0.0014511532961259679,0.027133534088215946,0.3602060138932299
0.007962711749559377,0.14284065241710173,0.30963412774099625,0.005116416723871505,0.0923178143448481,0.3317405303231834,0.001444149317792003,0.02700914576849505,0.36026041057950986
0.007961353254481553,0.14281839589380527,0.3096446692441574,0.005100642250620699,0.0920381362231981,0.3318630706337566,0.0014372021785951112,0.026885766113509423,0.36031436586681637
0.007959971174342979,0.14279575107143982,0.3096553962962402,0.005084858957582837,0.09175826236943271,0.3319856791718999,0.0014303102769906081,0.02676336669713242,0.36036789219254606
0.007958565360221726,0.1427727155074379,0.3096663101332842,0.005069066854471235,0.09147819484423071,0.33210835580736064,0.001423472027728828,0.02664191938165976,0.3604210018675877
0.007957135733025106,0.14274928790840707,0.30967741144886907,0.005053268886881325,0.0911979878230401,0.33223107761418463,0.0014166858622274067,0.026521396324462158,0.36047370707342913
0.007955682289500835,0.14272546822892718,0.3096887003469694,0.005037470800729208,0.0909177451871983,0.3323537999232903,0.001409950228873296,0.02640176998338848,0.3605260198598088
0.007954205108103518,0.14270125776795967,0.3097001762958959,0.0050216809565919104,0.09063761722533245,0.33247645776413176,0.0014032635932473506,0.026283013120792245,0.36057795214296984
0.00795270435462281,0.14267665926133008,0.309711838084052,0.0050059100997971884,0.0903577965487028,0.3325989676500356,0.0013966244382932072,0.026165098806567248,0.3606295157043462
0.007951180287472643,0.14265167696862838,0.309723683778291,0.00499017109318965,0.09007851334338117,0.33272122965341266,0.001390031264412788,0.02604800041987849,0.36068072218981917
0.007949633262535366,0.1426263167527826,0.3097357106857015,0.00497447862035629,0.08980003009742732,0.33284312971039576,0.0013834825895107834,0.025931691649985468,0.36073158310937004
0.007948063737450915,0.14260058615049936,0.3097479153196821,0.00495884886767376,0.08952263595156872,0.3329645420899575,0.0013769769489916136,0.025816146496219963,0.36078210983710196
0.007946472275239664,0.1425744944317404,0.30976029337117467,0.004943299193805454,0.0892466408266557,0.33308533196049717,0.00137051289570665,0.025701339267078877,0.3608323136116484
0.007944859547148415,0.1425480526464187,0.30977283968592245,0.0049278477952155045,0.08897236948011772,0.3332053579873602,0.0013640889998447676,0.025587244578309326,0.36088220553702166
0.007943226334613002,0.14252127365656359,0.30978554824859017,0.004912513375887992,0.08870015563694458,0.33332447489769607,0.001357703848814011,0.025473837350834236,0.3609317965835303
0.007941573530237599,0.14249417215231258,0.30979841217452864,0.004897314828773641,0.088430336328902,0.3334425359542353,0.0013513560470541036,0.025361092807448426,0.36098109758923425
0.007939902137701075,0.1424667646502576,0.3098114237098921,0.004882270935580778,0.08816324655961508,0.33355939528659523,0.001345044215827876,0.02524898646913896,0.3610301192615633
0.007938213270513908,0.14243906947288854,0.30982457424071114,0.004867400090442735,0.08789921439388643,0.33367491003715233,0.001338766992989415,0.025137494150990564,0.36107887217911666
0.007936508149565726,0.14241110670815116,0.3098378543113982,0.00485272005179669,0.08763855654834296,0.3337889422878152,0.0013325230327204368,0.025026591957525463,0.3611273667937091
0.007934788099422952,0.14238289814845398,0.30985125365300986,0.0048382477255666505,0.0873815745384264,0.33390136074367893,0.0013263110052441692,0.024916256277642466,0.3611756134325925
0.007933054543358164,0.1423544672088234,0.3098647612214195,0.0048239989815189385,0.08712855141497862,0.33401204215905456,0.0013201295965189395,0.02480646377919442,0.3612236223008343
0.007931308997116904,0.14232583882430358,0.3098783652453649,0.0048099885034794095,0.08687974910270992,0.3341208725005202,0.0013139775079139785,0.02469719140324856,0.36127140348383485
0.007929553061453572,0.1422970393271226,0.3098920532841351,0.004796229673142397,0.08663540633578355,0.3342277478490941,0.0013078534558699356,0.02458841635807422,0.3613189669499623
0.007927788413494405,0.14226809630458032,0.30990581229445224,0.004782734486367272,0.08639573717092165,0.33433257505010516,0.001301756171546478,0.02448011611290001,0.36136632255328993
0.00792601679701227,0.14223903843905256,0.30991962870589723,0.004769513499625882,0.08616093003650109,0.33443527212891017,0.0012956844004591698,0.02437226839147948,0.36141348003641477
0.007924240011723491,0.14220989533192563,0.3099334885040289,0.004756575804447717,0.08593114727939048,0.3345357684891813,0.0012896369021077087,0.024264851165502362,0.3614604490333445
0.007922459901740984,0.1421806973136698,0.3099473773201547,0.004743929026953123,0.08570652515781303,0.33463400491636236,0.0012836124495977995,0.024157842647891673,0.3615072390724336
0.007920678343339036,0.1421514752426077,0.3099612805265499,0.004731579349276316,0.0854871742233839,0.33472993341113255,0.0012776098292579731,0.02405122128601017,0.36155385957935854
0.007918897232203119,0.14212226029522795,0.30997518333577556,0.004719531549611782,0.08527318003425623,0.3348235168782471,0.0012716278402535113,0.023944965754814463,0.36160031988011576
0.007917118470351566,0.1420930837511184,0.30998907090264155,0.004707789057733887,0.08506460414337429,0.3349147286952195,0.0012656652941992089,0.02383905494998757,0.3616466292040287
0.00791534395292523,0.14206397677574198,0.310002928427288,0.004696354022884694,0.08486148530663105,0.3350035521849601,0.0012597210147724984,0.023733467981077106,0.3616927966867518
0.007913575555045002,0.14203497020434314,0.31001674125782286,0.004685227391123381,0.08466384085925283,0.33508998001494456,0.0012537938373284746,0.023628184164666388,0.36173883137326013
0.007911815118936058,0.1420060943302532,0.3100304949909655,0.004674408989472364,0.08447166821302887,0.3351740135436085,0.0012478826085189725,0.023523183017616762,0.3617847422208073
0.007910064441511124,0.1419773787007567,0.31004417556918995,0.004663897614468189,0.08428494643185556,0.3352556621325438,0.0012419861859133414,0.023418444250339298,0.36183053810187044
0.007908325262593907,0.1419488519234951,0.310057769372951,0.00465369112301564,0.08410363784822687,0.3353349424408186,0.0012361034376380492,0.023313947760400324,0.3618762278069485
0.007906599253947842,0.14192054148612387,0.31007126330669804,0.004643786523738799,0.08392768968855217,0.33541187771544595,0.001230233241997107,0.02320967362578547,0.36192182004751033
0.00790488800925569,0.14189247359161303,0.310084644877533,0.0046341800673108235,0.0837570356803033,0.3354864970897952,0.0012243744871306022,0.02310560209884007,0.3619673234586459
0.007903193035172583,0.14186467301120595,0.3100979022655472,0.004624867334517993,0.08359159761886067,0.33555883489960675,0.001218526070673972,0.023001713600222136,0.3620127466017125
0.007901515743549881,0.14183716295663598,0.3101110243850682,0.004615843321067127,0.08343128687643642,0.33562893002430705,0.0012126868994238942,0.02289798871297218,0.36205809796692934
0.007899857444900559,0.14180996497276202,0.3101240009362553,0.00460710251837533,0.08327600583953958,0.3356968252595335,0.0012068558890263536,0.02279440817697648,0.36210338597579944
0.007898219343149614,0.1417830988513358,0.3101368224466924,0.00459863898978526,0.08312564926508018,0.3357625667251914,0.0012010319636689868,0.022690952883505786,0.3621486189834994
0.007896602531686196,0.14175658256617443,0.31014948030284,0.004590446441827247,0.08298010554837673,0.33582620331198587,0.0011952140558052682,0.022587603870319127,0.3621938052810207
0.007895007990708329,0.14173043222958645,0.3101619667714062,0.004582518290302074,0.08283925789904294,0.33588778616818227,0.0011894011058914177,0.0224843423169932,0.3622389530972129
0.007893436585827328,0.14170466206950869,0.31017427501088374,0.004574847721086323,0.082702985423008,0.33594736822735755,0.001183592062139005,0.022381149540530085,0.3622840706007049
0.007891889067877534,0.1416792844264586,0.3101863990736703,0.004567427745667717,0.08257116411080101,0.3360050037770844,0.0011777858802929095,0.022278006991415,0.36232916590162906
0.007890366073858396,0.14165430976910146,0.3101983338993314,0.004560251251502818,0.0824436677337409,0.3360607480678299,0.0011719815234479175,0.02217489625036006,0.3623742470530453
0.007888868128920635,0.1416297467269791,0.31021007529968897,0.004553311047356107,0.08232036865085854,0.33611465696083326,0.0011661779618593593,0.02207179902494172,0.36241932205241156
0.007887395649296124,0.14160560213875037,0.31022161993651315,0.004546599903830067,0.08220113853027852,0.3361667866133348,0.0011603741728185852,0.021968697147389863,0.3624643988425507
0.007885948946062496,0.14158188111414952,0.31023296529266087,0.0045401105893327,0.08208584898944171,0.3362171931992415,0.0011545691405476421,0.021865572572717623,0.362509485312468
0.007884528229628122,0.1415585871077824,0.3102441096375531,0.004533835901753881,0.08197437215899511,0.33626593266312016,0.0011487618561217864,0.021762407377345448,0.3625545892979532
0.00788313361482078,0.1415357220028414,0.31025505198789516,0.004527768696137275,0.08186658117544729,0.3363130605052933,0.0011429513174408185,0.021659183758592312,0.3625997185818021
0.00788176512646388,0.1415132862028294,0.3102657920645466,0.004521901908641607,0.081762350607814,0.3363586315957536,0.0011371365292205397,0.021555884034524176,0.36264488089388347
0.007880422705327125,0.14149127872943323,0.3102763302464224,0.004516228577085803,0.08166155682349184,0.33640270001461026,0.0011313165030656916,0.021452490645249834,0.3626900839105713
0.007879106214343522,0.14146969732476908,0.3102866675222686,0.004510741858368011,0.08156407829851686,0.3364453189168149,0.0011254902575536547,0.02134898615440791,0.3627353352540955
0.007877815444991563,0.14144853855633643,0.310296805441103,0.0045054350430400805,0.08146979587721656,0.33648654041898,0.0011196568183748877,0.021245353251661745,0.3627806424914499
0.007876550123749356,0.14142779792314902,0.3103067460620497,0.004500301567307652,0.08137859298605898,0.3365264155061911,0.0011138152185424493,0.021141574756421477,0.3628260131327653
0.007875309918536735,0.1414074699616615,0.31031649190422517,0.004495335022712479,0.08129035580626408,0.33656499395682005,0.0011079644986672793,0.021037633622734534,0.36287145462917064
0.007874094445070859,0.14138754835026812,0.31032604589725904,0.004490529163738713,0.08120497340947574,0.3366023242834624,0.0011021037072364,0.02093351294422806,0.3629169743706322
0.007872903273070764,0.14136802601131285,0.310335411332957,0.004485877913569017,0.08112233786051218,0.3366384536882425,0.0010962319010573956,0.020829195962005363,0.36296257968250123
0.007871735932256214,0.1413488952097124,0.3103445918185342,0.004481375368200291,0.08104234429092584,0.3366734280308607,0.0010903481456926312,0.020724666072360547,0.3630082778221409
0.007870591918095795,0.1413301476474528,0.3103535912317743,0.0044770157991125105,0.08096489094681501,0.33670729180787523,0.0010844515159861873,0.020619906836140487,0.36305407597483336
0.007869470697268453,0.1413117745533704,0.3103624136783982,0.004472793654668388,0.08088987921404717,0.33674008814184325,0.0010785410966948658,0.020514901989955963,0.36309998124887866
0.007868371712811134,0.1412937667677693,0.31037106345185583,0.0044687035604059865,0.08081721362377914,0.3367718587790576,0.0010726159831734225,0.020409635458356643,0.3631460006702723
0.007867294388933244,0.14127611482155797,0.310379544995699,0.004464740318371759,0.08074680184089648,0.3368026440947368,0.0010666752821854287,0.020304091368238415,0.36319214117640714
0.007866238135485665,0.1412588090097044,0.31038786286862946,0.004460898905627324,0.080678554637744,0.3368324831046321,0.0010607181127760975,0.020198254064352304,0.3632384096092934
